Area;Vol_N;Vol_R;Vol_total;Fecha;id;_uid_;poligono;id_2;producto;num_expte;ano;mes;volumen_produccion;trimestre;regalias;tasa_insp_fisc;ano_comer;mes_comer;productor_comer;producto_comer;volumen_comercializado;valor_fob_usd;valor_fob_ars;tasas_comercial;tasa_cambio;sin_comercializacion
21,8;289575,1;287183,3;576758,4;2023;;174;3;25;Turba embolsada - Musgus Sphagnum;19;2020;8;0;3;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;200;3;25;Turba embolsada - Musgus Sphagnum;19;2020;9;5;3;55;41,25;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;225;3;25;Turba embolsada - Musgus Sphagnum;19;2020;10;3;4;33;24,75;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;250;3;25;Turba embolsada - Musgus Sphagnum;19;2020;11;4;4;44;33;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;274;3;25;Turba embolsada - Musgus Sphagnum;19;2020;12;5;4;55;41,25;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;299;3;25;Turba embolsada - Musgus Sphagnum;19;2021;1;6;1;66;49,5;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;324;3;25;Turba embolsada - Musgus Sphagnum;19;2021;2;2;1;22;16,5;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;349;3;25;Turba embolsada - Musgus Sphagnum;19;2021;3;2;1;22;16,5;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;374;3;25;Turba embolsada - Musgus Sphagnum;19;2021;4;6;2;66;49,5;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;399;3;25;Turba embolsada - Musgus Sphagnum;19;2021;5;0;2;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;424;3;25;Turba embolsada - Musgus Sphagnum;19;2021;6;0;2;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;447;3;25;Turba embolsada - Musgus Sphagnum;19;2021;7;0;3;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;473;3;25;Turba embolsada - Musgus Sphagnum;19;2021;8;0;3;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;501;3;25;Turba embolsada - Musgus Sphagnum;19;2021;9;0;3;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;527;3;25;Turba embolsada - Musgus Sphagnum;19;2021;10;0;4;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;553;3;25;Turba embolsada - Musgus Sphagnum;19;2021;11;0;4;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;579;3;25;Turba embolsada - Musgus Sphagnum;19;2021;12;0;4;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;609;3;25;Turba embolsada - Musgus Sphagnum;19;2022;1;4;1;44;33;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;636;3;25;Turba embolsada - Musgus Sphagnum;19;2022;2;0;1;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;663;3;25;Turba embolsada - Musgus Sphagnum;19;2022;3;0;1;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;690;3;25;Turba embolsada - Musgus Sphagnum;19;2022;4;0;2;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;717;3;25;Turba embolsada - Musgus Sphagnum;19;2022;5;0;2;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;744;3;25;Turba embolsada - Musgus Sphagnum;19;2022;6;0;2;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;771;3;25;Turba embolsada - Musgus Sphagnum;19;2022;7;0;3;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;798;3;25;Turba embolsada - Musgus Sphagnum;19;2022;8;0;3;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;825;3;25;Turba embolsada - Musgus Sphagnum;19;2022;9;0;3;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;852;3;25;Turba embolsada - Musgus Sphagnum;19;2022;10;0;4;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;879;3;25;Turba embolsada - Musgus Sphagnum;19;2022;11;0;4;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;906;3;25;Turba embolsada - Musgus Sphagnum;19;2022;12;0;4;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;935;3;25;Turba embolsada - Musgus Sphagnum;19;2023;1;20;1;220;165;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;964;3;25;Turba embolsada - Musgus Sphagnum;19;2023;2;17;1;187;140,25;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;993;3;25;Turba embolsada - Musgus Sphagnum;19;2023;3;13;1;143;107,25;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;1024;3;25;Turba embolsada - Musgus Sphagnum;19;2023;4;10;2;110;82,5;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;1053;3;25;Turba embolsada - Musgus Sphagnum;19;2023;5;0;2;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;1082;3;25;Turba embolsada - Musgus Sphagnum;19;2023;6;0;2;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;1110;3;25;Turba embolsada - Musgus Sphagnum;19;2023;7;0;3;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;1139;3;25;Turba embolsada - Musgus Sphagnum;19;2023;8;0;3;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;1168;3;25;Turba embolsada - Musgus Sphagnum;19;2023;9;0;3;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;1197;3;25;Turba embolsada - Musgus Sphagnum;19;2023;10;4;4;519,12;389,34;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;1225;3;25;Turba embolsada - Musgus Sphagnum;19;2023;11;38;4;4931,64;3698,73;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;1253;3;25;Turba embolsada - Musgus Sphagnum;19;2023;12;28;4;3633,84;2725,38;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;1282;3;25;Turba embolsada - Musgus Sphagnum;19;2024;1;40;1;5191,2;3893,4;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;1312;3;25;Turba embolsada - Musgus Sphagnum;19;2024;2;10;1;1297,8;973,35;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;1343;3;25;Turba embolsada - Musgus Sphagnum;19;2024;3;0;1;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;1372;3;25;Turba embolsada - Musgus Sphagnum;19;2024;4;0;2;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;1401;3;25;Turba embolsada - Musgus Sphagnum;19;2024;5;0;2;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;1430;3;25;Turba embolsada - Musgus Sphagnum;19;2024;6;0;2;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;1459;3;25;Turba embolsada - Musgus Sphagnum;19;2024;7;0;3;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;1487;3;25;Turba embolsada - Musgus Sphagnum;19;2024;8;0;3;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;1515;3;25;Turba embolsada - Musgus Sphagnum;19;2024;9;0;3;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;1543;3;25;Turba embolsada - Musgus Sphagnum;19;2024;10;0;4;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;1571;3;25;Turba embolsada - Musgus Sphagnum;19;2024;11;0;4;0;0;;;;;0;0;0;0;0;verdadero
21,8;289575,1;287183,3;576758,4;2023;;1599;3;25;Turba embolsada - Musgus Sphagnum;19;2024;12;0;4;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;8;9;68;Turba embolsada - Musgus Sphagnum;6;2020;1;59,4;1;653,4;490,05;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;33;9;68;Turba embolsada - Musgus Sphagnum;6;2020;2;0;1;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;58;9;68;Turba embolsada - Musgus Sphagnum;6;2020;3;0;1;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;84;9;68;Turba embolsada - Musgus Sphagnum;6;2020;4;0;2;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;109;9;68;Turba embolsada - Musgus Sphagnum;6;2020;5;0;2;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;133;9;68;Turba embolsada - Musgus Sphagnum;6;2020;6;0;2;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;155;9;68;Turba embolsada - Musgus Sphagnum;6;2020;7;218,3;3;2401,3;1800,98;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;180;9;68;Turba embolsada - Musgus Sphagnum;6;2020;8;0;3;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;205;9;68;Turba embolsada - Musgus Sphagnum;6;2020;9;0;3;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;230;9;68;Turba embolsada - Musgus Sphagnum;6;2020;10;222,61;4;2448,71;1836,53;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;254;9;68;Turba embolsada - Musgus Sphagnum;6;2020;11;0;4;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;279;9;68;Turba embolsada - Musgus Sphagnum;6;2020;12;0;4;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;304;9;68;Turba embolsada - Musgus Sphagnum;6;2021;1;122,49;1;1347,39;1010,54;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;329;9;68;Turba embolsada - Musgus Sphagnum;6;2021;2;120,91;1;1330,01;997,51;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;354;9;68;Turba embolsada - Musgus Sphagnum;6;2021;3;0;1;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;379;9;68;Turba embolsada - Musgus Sphagnum;6;2021;4;0;2;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;404;9;68;Turba embolsada - Musgus Sphagnum;6;2021;5;0;2;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;428;9;68;Turba embolsada - Musgus Sphagnum;6;2021;6;0;2;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;452;9;68;Turba embolsada - Musgus Sphagnum;6;2021;7;524,32;3;5767,52;4325,64;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;479;9;68;Turba embolsada - Musgus Sphagnum;6;2021;8;0;3;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;506;9;68;Turba embolsada - Musgus Sphagnum;6;2021;9;0;3;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;532;9;68;Turba embolsada - Musgus Sphagnum;6;2021;10;0;4;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;558;9;68;Turba embolsada - Musgus Sphagnum;6;2021;11;0;4;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;584;9;68;Turba embolsada - Musgus Sphagnum;6;2021;12;0;4;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;614;9;68;Turba embolsada - Musgus Sphagnum;6;2022;1;0;1;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;641;9;68;Turba embolsada - Musgus Sphagnum;6;2022;2;0;1;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;668;9;68;Turba embolsada - Musgus Sphagnum;6;2022;3;0;1;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;695;9;68;Turba embolsada - Musgus Sphagnum;6;2022;4;0;2;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;722;9;68;Turba embolsada - Musgus Sphagnum;6;2022;5;0;2;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;749;9;68;Turba embolsada - Musgus Sphagnum;6;2022;6;0;2;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;776;9;68;Turba embolsada - Musgus Sphagnum;6;2022;7;0;3;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;803;9;68;Turba embolsada - Musgus Sphagnum;6;2022;8;0;3;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;830;9;68;Turba embolsada - Musgus Sphagnum;6;2022;9;0;3;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;857;9;68;Turba embolsada - Musgus Sphagnum;6;2022;10;0;4;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;884;9;68;Turba embolsada - Musgus Sphagnum;6;2022;11;0;4;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;911;9;68;Turba embolsada - Musgus Sphagnum;6;2022;12;0;4;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;940;9;68;Turba embolsada - Musgus Sphagnum;6;2023;1;0;1;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;969;9;68;Turba embolsada - Musgus Sphagnum;6;2023;2;0;1;0;0;2023;2;68;1;142,38;5309,45;1008000;1008;189,85;falso
5,1;22266,2;18505,43;40771,63;2023;;999;9;68;Turba embolsada - Musgus Sphagnum;6;2023;3;0;1;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;1029;9;68;Turba embolsada - Musgus Sphagnum;6;2023;4;0;2;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;1058;9;68;Turba embolsada - Musgus Sphagnum;6;2023;5;0;2;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;1087;9;68;Turba embolsada - Musgus Sphagnum;6;2023;6;0;2;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;1115;9;68;Turba embolsada - Musgus Sphagnum;6;2023;7;0;3;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;1144;9;68;Turba embolsada - Musgus Sphagnum;6;2023;8;0;3;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;1173;9;68;Turba embolsada - Musgus Sphagnum;6;2023;9;0;3;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;1202;9;68;Turba embolsada - Musgus Sphagnum;6;2023;10;0;4;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;1230;9;68;Turba embolsada - Musgus Sphagnum;6;2023;11;0;4;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;1258;9;68;Turba embolsada - Musgus Sphagnum;6;2023;12;0;4;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;1287;9;68;Turba embolsada - Musgus Sphagnum;6;2024;1;0;1;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;1317;9;68;Turba embolsada - Musgus Sphagnum;6;2024;2;0;1;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;1349;9;68;Turba embolsada - Musgus Sphagnum;6;2024;3;0;1;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;1377;9;68;Turba embolsada - Musgus Sphagnum;6;2024;4;0;2;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;1406;9;68;Turba embolsada - Musgus Sphagnum;6;2024;5;0;2;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;1435;9;68;Turba embolsada - Musgus Sphagnum;6;2024;6;0;2;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;1464;9;68;Turba embolsada - Musgus Sphagnum;6;2024;7;0;3;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;1492;9;68;Turba embolsada - Musgus Sphagnum;6;2024;8;0;3;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;1520;9;68;Turba embolsada - Musgus Sphagnum;6;2024;9;0;3;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;1548;9;68;Turba embolsada - Musgus Sphagnum;6;2024;10;0;4;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;1576;9;68;Turba embolsada - Musgus Sphagnum;6;2024;11;0;4;0;0;;;;;0;0;0;0;0;verdadero
5,1;22266,2;18505,43;40771,63;2023;;1604;9;68;Turba embolsada - Musgus Sphagnum;6;2024;12;0;4;0;0;;;;;0;0;0;0;0;verdadero
85;1786475,43;1311718,12;3098193,55;2023;;;;;;;;;;;;;;;;;;;;;;
35,3;652385,6;253919,68;906305,28;2023;;418;193;12;Turba embolsada - Musgus Sphagnum;28;2021;5;0;2;0;0;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;440;193;12;Turba embolsada - Musgus Sphagnum;28;2021;6;0;2;0;0;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;466;193;12;Turba embolsada - Musgus Sphagnum;28;2021;7;0;3;0;0;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;494;193;12;Turba embolsada - Musgus Sphagnum;28;2021;8;0;3;0;0;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;520;193;12;Turba embolsada - Musgus Sphagnum;28;2021;9;0;3;0;0;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;546;193;12;Turba embolsada - Musgus Sphagnum;28;2021;10;0;4;0;0;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;572;193;12;Turba embolsada - Musgus Sphagnum;28;2021;11;0;4;0;0;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;598;193;12;Turba embolsada - Musgus Sphagnum;28;2021;12;453;4;4983;3737,25;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;629;193;12;Turba embolsada - Musgus Sphagnum;28;2022;1;1600;1;17600;13200;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;656;193;12;Turba embolsada - Musgus Sphagnum;28;2022;2;1250;1;13750;10312,5;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;683;193;12;Turba embolsada - Musgus Sphagnum;28;2022;3;950;1;10450;7837,5;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;710;193;12;Turba embolsada - Musgus Sphagnum;28;2022;4;0;2;0;0;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;737;193;12;Turba embolsada - Musgus Sphagnum;28;2022;5;0;2;0;0;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;764;193;12;Turba embolsada - Musgus Sphagnum;28;2022;6;0;2;0;0;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;791;193;12;Turba embolsada - Musgus Sphagnum;28;2022;7;0;3;0;0;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;818;193;12;Turba embolsada - Musgus Sphagnum;28;2022;8;0;3;0;0;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;845;193;12;Turba embolsada - Musgus Sphagnum;28;2022;9;0;3;0;0;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;872;193;12;Turba embolsada - Musgus Sphagnum;28;2022;10;0;4;0;0;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;899;193;12;Turba embolsada - Musgus Sphagnum;28;2022;11;0;4;0;0;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;926;193;12;Turba embolsada - Musgus Sphagnum;28;2022;12;0;4;0;0;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;957;193;12;Turba embolsada - Musgus Sphagnum;28;2023;1;0;1;0;0;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;986;193;12;Turba embolsada - Musgus Sphagnum;28;2023;2;0;1;0;0;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;1017;193;12;Turba embolsada - Musgus Sphagnum;28;2023;3;0;1;0;0;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;1046;193;12;Turba embolsada - Musgus Sphagnum;28;2023;4;801;2;8811;6608,25;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;1075;193;12;Turba embolsada - Musgus Sphagnum;28;2023;5;700;2;7700;5775;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;1103;193;12;Turba embolsada - Musgus Sphagnum;28;2023;6;902;2;9922;7441,5;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;1132;193;12;Turba embolsada - Musgus Sphagnum;28;2023;7;0;3;0;0;2023;7;12;1;132,48;2379,83;651360;651;273,7;falso
35,3;652385,6;253919,68;906305,28;2023;;1161;193;12;Turba embolsada - Musgus Sphagnum;28;2023;8;0;3;0;0;2023;8;12;1;240;4181,14;1180000;1180;282,25;falso
35,3;652385,6;253919,68;906305,28;2023;;1190;193;12;Turba embolsada - Musgus Sphagnum;28;2023;9;0;3;0;0;2023;9;12;1;240;3428,82;1200000;1200;349,98;falso
35,3;652385,6;253919,68;906305,28;2023;;1218;193;12;Turba embolsada - Musgus Sphagnum;28;2023;10;0;4;0;0;2023;10;12;1;123;1757,39;615000;615;349,95;falso
35,3;652385,6;253919,68;906305,28;2023;;1246;193;12;Turba embolsada - Musgus Sphagnum;28;2023;11;0;4;0;0;2023;11;12;1;820,16;13799,45;4890400;4890;354,18;falso
35,3;652385,6;253919,68;906305,28;2023;;1274;193;12;Turba embolsada - Musgus Sphagnum;28;2023;12;0;4;0;0;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;1305;193;12;Turba embolsada - Musgus Sphagnum;28;2024;1;460;1;59698,8;44774,1;2024;1;12;1;122,4;2365,578273;1938000;1938;819,25;falso
35,3;652385,6;253919,68;906305,28;2023;;1335;193;12;Turba embolsada - Musgus Sphagnum;28;2024;2;353;1;45812,34;34359,26;2024;2;12;1;480,96;8947,07943;7502257,2;7502,2572;838,53;falso
35,3;652385,6;253919,68;906305,28;2023;;1365;193;12;Turba embolsada - Musgus Sphagnum;28;2024;3;562;1;72936,36;54702,27;2024;3;12;1;242,4;4227,530927;3589257,2;3589,2572;849;falso
35,3;652385,6;253919,68;906305,28;2023;;1394;193;12;Turba embolsada - Musgus Sphagnum;28;2024;4;0;2;0;0;2024;4;12;1;528;8550,482911;7443200;7443,2;870,3;falso
35,3;652385,6;253919,68;906305,28;2023;;1423;193;12;Turba embolsada - Musgus Sphagnum;28;2024;5;0;2;0;0;2024;5;12;1;340,8;6188,889535;5498240;5498,24;888,58;falso
35,3;652385,6;253919,68;906305,28;2023;;1452;193;12;Turba embolsada - Musgus Sphagnum;28;2024;6;0;2;0;0;2024;6;12;1;741,04;14381,39333;12996720;13984;901,89;falso
35,3;652385,6;253919,68;906305,28;2023;;1480;193;12;Turba embolsada - Musgus Sphagnum;28;2024;7;0;3;0;0;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;1508;193;12;Turba embolsada - Musgus Sphagnum;28;2024;8;0;3;0;0;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;1536;193;12;Turba embolsada - Musgus Sphagnum;28;2024;9;0;3;0;0;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;1564;193;12;Turba embolsada - Musgus Sphagnum;28;2024;10;0;4;0;0;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;1592;193;12;Turba embolsada - Musgus Sphagnum;28;2024;11;0;4;0;0;;;;;0;0;0;0;0;verdadero
35,3;652385,6;253919,68;906305,28;2023;;1620;193;12;Turba embolsada - Musgus Sphagnum;28;2024;12;0;4;0;0;2024;12;12;1;177,6;5549,420753;5624000;5624;1013,44;falso
6,5;44816,7;19618,9;64435,6;2023;;9;10;68;Turba embolsada - Musgus Sphagnum;7;2020;1;0;1;0;0;;;;;0;0;0;0;0;verdadero
6,5;44816,7;19618,9;64435,6;2023;;34;10;68;Turba embolsada - Musgus Sphagnum;7;2020;2;0;1;0;0;;;;;0;0;0;0;0;verdadero
6,5;44816,7;19618,9;64435,6;2023;;59;10;68;Turba embolsada - Musgus Sphagnum;7;2020;3;0;1;0;0;;;;;0;0;0;0;0;verdadero
6,5;44816,7;19618,9;64435,6;2023;;85;10;68;Turba embolsada - Musgus Sphagnum;7;2020;4;0;2;0;0;;;;;0;0;0;0;0;verdadero
6,5;44816,7;19618,9;64435,6;2023;;110;10;68;Turba embolsada - Musgus Sphagnum;7;2020;5;0;2;0;0;;;;;0;0;0;0;0;verdadero
6,5;44816,7;19618,9;64435,6;2023;;156;10;68;Turba embolsada - Musgus Sphagnum;7;2020;7;68,75;3;756,25;567,19;;;;;0;0;0;0;0;verdadero
